inst#,actual,predicted,error,prediction
14500,4:4,4:4,,1
14501,2:2,2:2,,0.96
14502,6:6,6:6,,1
14503,3:3,3:3,,1
14504,5:5,5:5,,1
14505,5:5,5:5,,1
14506,1:1,1:1,,0.78
14507,3:3,3:3,,0.99
14508,4:4,4:4,,1
14509,1:1,1:1,,0.96
14510,4:4,4:4,,1
14511,3:3,3:3,,1
14512,1:1,1:1,,0.65
14513,3:3,3:3,,1
14514,4:4,4:4,,1
14515,4:4,4:4,,1
14516,1:1,1:1,,0.9
14517,2:2,2:2,,1
14518,5:5,5:5,,1
14519,7:7,7:7,,1
14520,2:2,2:2,,0.7
14521,2:2,2:2,,0.81
14522,6:6,6:6,,1
14523,4:4,4:4,,1
14524,4:4,4:4,,1
14525,7:7,7:7,,1
14526,1:1,1:1,,0.98
14527,3:3,3:3,,0.99
14528,2:2,2:2,,0.8
14529,1:1,1:1,,0.81
14530,2:2,2:2,,1
14531,2:2,2:2,,0.92
14532,1:1,1:1,,0.84
14533,5:5,5:5,,1
14534,5:5,5:5,,1
14535,1:1,1:1,,0.57
14536,4:4,4:4,,1
14537,5:5,5:5,,1
14538,1:1,1:1,,0.82
14539,2:2,2:2,,0.66
14540,4:4,4:4,,1
14541,2:2,2:2,,0.54
14542,4:4,4:4,,0.93
14543,3:3,3:3,,1
14544,3:3,3:3,,1
14545,2:2,1:1,+,0.81
14546,2:2,1:1,+,0.65
14547,4:4,4:4,,1
14548,4:4,4:4,,1
14549,4:4,4:4,,1
14550,1:1,2:2,+,0.54
14551,5:5,5:5,,1
14552,1:1,1:1,,0.97
14553,2:2,2:2,,1
14554,1:1,1:1,,0.96
14555,4:4,4:4,,1
14556,4:4,4:4,,1
14557,4:4,4:4,,1
14558,4:4,4:4,,1
14559,5:5,5:5,,1
14560,2:2,1:1,+,0.51
14561,7:7,7:7,,1
14562,2:2,2:2,,0.98
14563,3:3,3:3,,0.96
14564,3:3,3:3,,0.98
14565,4:4,4:4,,1
14566,4:4,4:4,,1
14567,4:4,4:4,,1
14568,4:4,4:4,,1
14569,5:5,5:5,,1
14570,3:3,3:3,,1
14571,3:3,3:3,,1
14572,2:2,2:2,,0.93
14573,4:4,4:4,,1
14574,5:5,5:5,,1
14575,4:4,4:4,,1
14576,4:4,4:4,,1
14577,1:1,1:1,,0.99
14578,4:4,4:4,,1
14579,4:4,4:4,,1
14580,2:2,2:2,,0.98
14581,4:4,4:4,,0.93
14582,4:4,4:4,,1
14583,4:4,4:4,,0.98
14584,7:7,7:7,,1
14585,4:4,4:4,,0.99
14586,4:4,4:4,,0.97
14587,5:5,5:5,,1
14588,2:2,1:1,+,0.52
14589,1:1,1:1,,0.97
14590,7:7,7:7,,1
14591,7:7,7:7,,1
14592,2:2,2:2,,0.93
14593,4:4,4:4,,1
14594,3:3,3:3,,0.71
14595,2:2,2:2,,0.91
14596,3:3,3:3,,1
14597,6:6,6:6,,1
14598,4:4,4:4,,1
14599,2:2,2:2,,1
14600,4:4,4:4,,1
14601,2:2,2:2,,1
14602,6:6,6:6,,1
14603,4:4,4:4,,1
14604,7:7,7:7,,1
14605,7:7,7:7,,1
14606,4:4,4:4,,1
14607,4:4,4:4,,0.98
14608,4:4,4:4,,1
14609,6:6,6:6,,1
14610,7:7,7:7,,1
14611,6:6,6:6,,1
14612,3:3,3:3,,1
14613,2:2,2:2,,0.86
14614,5:5,5:5,,1
14615,3:3,3:3,,0.93
14616,1:1,1:1,,0.53
14617,7:7,7:7,,1
14618,4:4,4:4,,1
14619,3:3,3:3,,1
14620,6:6,6:6,,0.91
14621,4:4,4:4,,1
14622,5:5,5:5,,1
14623,4:4,4:4,,1
14624,4:4,4:4,,1
14625,4:4,4:4,,1
14626,5:5,5:5,,1
14627,3:3,3:3,,1
14628,4:4,4:4,,1
14629,4:4,4:4,,1
14630,6:6,6:6,,1
14631,2:2,2:2,,0.87
14632,3:3,3:3,,0.98
14633,5:5,5:5,,1
14634,4:4,4:4,,1
14635,6:6,6:6,,1
14636,4:4,4:4,,1
14637,7:7,7:7,,1
14638,3:3,3:3,,1
14639,2:2,2:2,,0.96
14640,2:2,2:2,,0.99
14641,2:2,1:1,+,0.71
14642,4:4,4:4,,1
14643,4:4,4:4,,1
14644,1:1,1:1,,0.8
14645,4:4,4:4,,1
14646,4:4,4:4,,1
14647,4:4,4:4,,1
14648,2:2,1:1,+,0.5
14649,2:2,2:2,,0.97
14650,4:4,4:4,,1
14651,4:4,4:4,,1
14652,1:1,2:2,+,0.92
14653,5:5,5:5,,1
14654,5:5,5:5,,1
14655,4:4,4:4,,1
14656,6:6,6:6,,1
14657,4:4,4:4,,1
14658,4:4,4:4,,1
14659,2:2,2:2,,1
14660,2:2,2:2,,0.97
14661,4:4,4:4,,1
14662,3:3,3:3,,1
14663,2:2,2:2,,0.98
14664,2:2,2:2,,1
14665,7:7,7:7,,1
14666,2:2,2:2,,0.96
14667,1:1,2:2,+,0.71
14668,4:4,4:4,,1
14669,2:2,2:2,,0.97
14670,2:2,2:2,,0.99
14671,4:4,4:4,,1
14672,3:3,3:3,,1
14673,3:3,3:3,,1
14674,3:3,3:3,,1
14675,4:4,4:4,,1
14676,1:1,2:2,+,0.53
14677,3:3,3:3,,0.99
14678,2:2,2:2,,1
14679,4:4,4:4,,1
14680,4:4,4:4,,0.99
14681,3:3,3:3,,0.94
14682,4:4,4:4,,1
14683,1:1,1:1,,1
14684,4:4,4:4,,1
14685,3:3,3:3,,0.99
14686,4:4,4:4,,0.98
14687,2:2,2:2,,0.99
14688,4:4,4:4,,1
14689,4:4,4:4,,1
14690,4:4,4:4,,1
14691,4:4,4:4,,0.9
14692,3:3,3:3,,1
14693,4:4,4:4,,0.99
14694,3:3,3:3,,1
14695,4:4,4:4,,1
14696,1:1,1:1,,0.97
14697,3:3,3:3,,1
14698,1:1,1:1,,0.54
14699,1:1,2:2,+,0.91
14700,2:2,2:2,,0.87
14701,4:4,4:4,,1
14702,5:5,5:5,,1
14703,7:7,7:7,,0.99
14704,4:4,4:4,,1
14705,4:4,4:4,,1
14706,3:3,3:3,,1
14707,2:2,1:1,+,0.8
14708,7:7,7:7,,1
14709,1:1,1:1,,0.92
14710,3:3,3:3,,1
14711,5:5,5:5,,1
14712,1:1,1:1,,0.85
14713,2:2,2:2,,1
14714,4:4,4:4,,0.98
14715,4:4,4:4,,1
14716,2:2,1:1,+,0.76
14717,3:3,3:3,,1
14718,1:1,2:2,+,0.74
14719,7:7,7:7,,1
14720,7:7,7:7,,1
14721,5:5,5:5,,1
14722,6:6,6:6,,1
14723,1:1,1:1,,0.98
14724,4:4,4:4,,1
14725,4:4,4:4,,1
14726,3:3,3:3,,0.99
14727,4:4,4:4,,1
14728,4:4,4:4,,1
14729,4:4,4:4,,0.67
14730,2:2,2:2,,0.55
14731,4:4,4:4,,1
14732,5:5,5:5,,1
14733,3:3,3:3,,0.99
14734,5:5,5:5,,1
14735,1:1,1:1,,0.96
14736,7:7,7:7,,1
14737,2:2,2:2,,0.94
14738,4:4,4:4,,1
14739,3:3,3:3,,1
14740,5:5,5:5,,1
14741,5:5,5:5,,1
14742,4:4,4:4,,1
14743,5:5,5:5,,1
14744,3:3,3:3,,1
14745,2:2,2:2,,1
14746,5:5,5:5,,1
14747,2:2,2:2,,0.97
14748,2:2,1:1,+,0.72
14749,2:2,2:2,,0.96
14750,2:2,2:2,,0.92
14751,2:2,2:2,,1
14752,2:2,2:2,,0.89
14753,4:4,4:4,,1
14754,4:4,4:4,,1
14755,4:4,4:4,,0.99
14756,7:7,7:7,,0.99
14757,2:2,2:2,,0.63
14758,2:2,2:2,,0.94
14759,4:4,4:4,,1
14760,5:5,5:5,,1
14761,4:4,4:4,,1
14762,4:4,4:4,,1
14763,1:1,1:1,,0.77
14764,2:2,2:2,,0.82
14765,2:2,2:2,,1
14766,4:4,4:4,,1
14767,5:5,5:5,,1
14768,4:4,4:4,,1
14769,2:2,1:1,+,0.69
14770,3:3,3:3,,1
14771,4:4,4:4,,1
14772,4:4,4:4,,0.66
14773,4:4,4:4,,1
14774,5:5,5:5,,1
14775,4:4,3:3,+,0.74
14776,3:3,3:3,,1
14777,4:4,4:4,,1
14778,2:2,1:1,+,0.72
14779,5:5,5:5,,1
14780,3:3,3:3,,1
14781,7:7,7:7,,1
14782,2:2,2:2,,0.95
14783,3:3,3:3,,1
14784,2:2,2:2,,0.88
14785,4:4,4:4,,1
14786,4:4,4:4,,1
14787,1:1,1:1,,0.65
14788,1:1,1:1,,1
14789,2:2,1:1,+,0.62
14790,4:4,4:4,,1
14791,2:2,2:2,,1
14792,4:4,4:4,,1
14793,4:4,4:4,,1
14794,4:4,4:4,,1
14795,5:5,5:5,,1
14796,3:3,3:3,,0.99
14797,1:1,2:2,+,0.73
14798,5:5,5:5,,1
14799,3:3,3:3,,0.94
14800,7:7,7:7,,1
14801,4:4,4:4,,1
14802,4:4,4:4,,1
14803,4:4,4:4,,1
14804,6:6,6:6,,1
14805,5:5,5:5,,1
14806,3:3,3:3,,1
14807,4:4,4:4,,1
14808,4:4,4:4,,0.99
14809,3:3,3:3,,1
14810,3:3,3:3,,0.95
14811,4:4,4:4,,1
14812,2:2,2:2,,0.74
14813,1:1,1:1,,0.56
14814,2:2,2:2,,0.99
14815,5:5,5:5,,1
14816,4:4,4:4,,0.79
14817,2:2,2:2,,0.99
14818,4:4,4:4,,1
14819,7:7,7:7,,1
14820,4:4,4:4,,1
14821,2:2,2:2,,0.95
14822,1:1,2:2,+,0.58
14823,7:7,7:7,,1
14824,3:3,3:3,,1
14825,5:5,5:5,,1
14826,3:3,3:3,,1
14827,4:4,4:4,,1
14828,4:4,4:4,,1
14829,4:4,4:4,,1
14830,3:3,3:3,,1
14831,4:4,4:4,,1
14832,4:4,4:4,,1
14833,4:4,4:4,,1
14834,2:2,2:2,,0.84
14835,1:1,1:1,,0.71
14836,4:4,4:4,,0.9
14837,4:4,4:4,,1
14838,4:4,4:4,,1
14839,4:4,4:4,,1
14840,6:6,6:6,,1
14841,7:7,7:7,,1
14842,2:2,2:2,,0.99
14843,3:3,3:3,,1
14844,4:4,4:4,,1
14845,2:2,2:2,,0.91
14846,4:4,4:4,,1
14847,5:5,5:5,,1
14848,7:7,7:7,,1
14849,4:4,4:4,,1
14850,7:7,7:7,,1
14851,2:2,1:1,+,0.81
14852,4:4,4:4,,1
14853,3:3,3:3,,1
14854,3:3,3:3,,1
14855,1:1,1:1,,0.75
14856,5:5,5:5,,1
14857,4:4,4:4,,1
14858,7:7,7:7,,1
14859,7:7,5:5,+,0.99
14860,1:1,1:1,,0.77
14861,7:7,7:7,,1
14862,4:4,4:4,,1
14863,2:2,2:2,,0.84
14864,2:2,2:2,,0.87
14865,4:4,4:4,,0.85
14866,2:2,1:1,+,0.64
14867,4:4,4:4,,1
14868,1:1,1:1,,0.86
14869,1:1,1:1,,0.93
14870,2:2,2:2,,0.97
14871,7:7,7:7,,1
14872,1:1,1:1,,0.62
14873,3:3,3:3,,0.9
14874,1:1,1:1,,0.73
14875,4:4,4:4,,1
14876,1:1,1:1,,0.67
14877,4:4,4:4,,1
14878,2:2,2:2,,1
14879,3:3,3:3,,1
14880,7:7,7:7,,1
14881,3:3,3:3,,0.82
14882,4:4,4:4,,0.99
14883,4:4,4:4,,1
14884,1:1,1:1,,0.77
14885,5:5,5:5,,1
14886,7:7,7:7,,1
14887,1:1,1:1,,0.52
14888,1:1,1:1,,0.87
14889,4:4,4:4,,1
14890,5:5,5:5,,1
14891,4:4,4:4,,1
14892,2:2,2:2,,1
14893,2:2,2:2,,1
14894,1:1,1:1,,0.56
14895,3:3,3:3,,0.98
14896,5:5,5:5,,1
14897,3:3,3:3,,1
14898,5:5,5:5,,1
14899,2:2,2:2,,0.76
14900,4:4,4:4,,1
14901,4:4,4:4,,1
14902,1:1,1:1,,0.97
14903,4:4,4:4,,1
14904,7:7,7:7,,1
14905,4:4,4:4,,1
14906,2:2,2:2,,0.64
14907,4:4,4:4,,1
14908,2:2,2:2,,0.95
14909,3:3,3:3,,1
14910,1:1,2:2,+,0.53
14911,5:5,5:5,,1
14912,2:2,2:2,,0.95
14913,3:3,3:3,,1
14914,2:2,2:2,,0.86
14915,3:3,3:3,,0.95
14916,3:3,3:3,,1
14917,1:1,1:1,,0.96
14918,1:1,2:2,+,0.91
14919,1:1,1:1,,0.85
14920,1:1,1:1,,0.65
14921,5:5,5:5,,1
14922,3:3,3:3,,1
14923,3:3,3:3,,1
14924,7:7,7:7,,1
14925,7:7,7:7,,1
14926,4:4,4:4,,1
14927,4:4,4:4,,1
14928,3:3,3:3,,1
14929,4:4,4:4,,1
14930,2:2,2:2,,0.98
14931,2:2,2:2,,1
14932,1:1,1:1,,0.91
14933,2:2,2:2,,1
14934,5:5,5:5,,1
14935,1:1,1:1,,1
14936,5:5,5:5,,1
14937,6:6,6:6,,1
14938,3:3,3:3,,1
14939,2:2,2:2,,0.99
14940,2:2,1:1,+,0.51
14941,7:7,7:7,,1
14942,4:4,4:4,,1
14943,3:3,3:3,,0.7
14944,3:3,3:3,,1
14945,2:2,2:2,,0.85
14946,3:3,3:3,,0.88
14947,4:4,4:4,,1
14948,2:2,2:2,,0.99
14949,2:2,2:2,,0.72
14950,6:6,6:6,,0.85
14951,1:1,1:1,,0.73
14952,5:5,5:5,,1
14953,1:1,2:2,+,0.75
14954,4:4,4:4,,1
14955,3:3,3:3,,1
14956,1:1,1:1,,0.95
14957,3:3,3:3,,1
14958,3:3,3:3,,1
14959,4:4,4:4,,1
14960,4:4,4:4,,0.99
14961,2:2,2:2,,0.76
14962,6:6,6:6,,1
14963,4:4,4:4,,0.99
14964,7:7,7:7,,1
14965,5:5,5:5,,1
14966,7:7,7:7,,1
14967,4:4,4:4,,1
14968,5:5,5:5,,1
14969,1:1,1:1,,0.68
14970,3:3,3:3,,1
14971,4:4,4:4,,1
14972,1:1,1:1,,0.86
14973,5:5,5:5,,1
14974,4:4,4:4,,1
14975,7:7,7:7,,1
14976,2:2,2:2,,0.98
14977,3:3,3:3,,1
14978,1:1,1:1,,0.74
14979,4:4,4:4,,1
14980,4:4,4:4,,1
14981,5:5,5:5,,1
14982,3:3,3:3,,1
14983,4:4,4:4,,1
14984,1:1,1:1,,0.84
14985,4:4,4:4,,1
14986,1:1,1:1,,0.85
14987,4:4,4:4,,1
14988,1:1,1:1,,0.96
14989,1:1,1:1,,0.9
14990,4:4,4:4,,1
14991,4:4,4:4,,1
14992,2:2,2:2,,0.79
14993,2:2,2:2,,0.91
14994,4:4,4:4,,1
14995,4:4,4:4,,1
14996,2:2,2:2,,0.99
14997,1:1,1:1,,0.62
14998,1:1,1:1,,0.53
14999,2:2,2:2,,0.98
15000,1:1,1:1,,0.98
15001,2:2,1:1,+,0.66
15002,4:4,4:4,,1
15003,4:4,4:4,,1
15004,7:7,7:7,,1
15005,3:3,3:3,,1
15006,1:1,1:1,,1
15007,4:4,4:4,,0.98
15008,4:4,4:4,,1
15009,2:2,2:2,,1
15010,3:3,3:3,,1
15011,3:3,3:3,,1
15012,4:4,4:4,,1
15013,4:4,4:4,,0.98
15014,1:1,1:1,,0.97
15015,7:7,7:7,,1
15016,4:4,4:4,,1
15017,4:4,4:4,,1
15018,3:3,3:3,,1
15019,4:4,4:4,,1
15020,2:2,2:2,,0.9
15021,1:1,1:1,,0.6
15022,4:4,4:4,,1
15023,2:2,2:2,,0.63
15024,4:4,4:4,,1
15025,4:4,4:4,,1
15026,3:3,3:3,,1
15027,5:5,5:5,,1
15028,4:4,4:4,,0.98
15029,2:2,2:2,,0.84
15030,2:2,2:2,,1
15031,1:1,2:2,+,0.52
15032,3:3,3:3,,0.99
15033,4:4,4:4,,1
15034,1:1,1:1,,1
15035,1:1,1:1,,0.85
15036,7:7,5:5,+,1
15037,3:3,3:3,,1
15038,2:2,2:2,,0.98
15039,4:4,4:4,,1
15040,4:4,4:4,,1
15041,4:4,4:4,,0.99
15042,2:2,2:2,,0.91
15043,2:2,1:1,+,0.73
15044,5:5,5:5,,1
15045,4:4,4:4,,1
15046,4:4,4:4,,1
15047,4:4,4:4,,1
15048,4:4,4:4,,1
15049,1:1,1:1,,1
15050,1:1,1:1,,1
15051,3:3,3:3,,0.99
15052,4:4,4:4,,1
15053,3:3,3:3,,0.79
15054,1:1,1:1,,0.63
15055,4:4,4:4,,1
15056,4:4,4:4,,1
15057,3:3,3:3,,1
15058,2:2,2:2,,0.99
15059,4:4,4:4,,1
15060,4:4,4:4,,1
15061,4:4,4:4,,1
15062,4:4,4:4,,1
15063,4:4,4:4,,1
15064,4:4,4:4,,1
15065,5:5,5:5,,1
15066,5:5,5:5,,1
15067,2:2,1:1,+,0.82
15068,3:3,3:3,,1
15069,2:2,2:2,,0.98
15070,5:5,5:5,,1
15071,3:3,3:3,,1
15072,4:4,4:4,,1
15073,2:2,2:2,,1
15074,2:2,2:2,,0.96
15075,2:2,2:2,,0.8
15076,4:4,4:4,,1
15077,5:5,5:5,,1
15078,2:2,2:2,,0.69
15079,2:2,2:2,,1
15080,5:5,5:5,,1
15081,1:1,1:1,,0.92
15082,4:4,4:4,,1
15083,4:4,4:4,,1
15084,6:6,6:6,,1
15085,4:4,4:4,,1
15086,2:2,2:2,,0.9
15087,4:4,4:4,,1
15088,3:3,3:3,,1
15089,2:2,2:2,,1
15090,5:5,5:5,,1
15091,1:1,1:1,,0.84
15092,2:2,2:2,,0.87
15093,4:4,4:4,,1
15094,3:3,3:3,,1
15095,6:6,6:6,,1
15096,2:2,2:2,,0.89
15097,3:3,3:3,,1
15098,3:3,3:3,,1
15099,4:4,4:4,,1
15100,4:4,4:4,,1
15101,3:3,3:3,,1
15102,5:5,5:5,,1
15103,4:4,4:4,,0.99
15104,3:3,3:3,,1
15105,3:3,3:3,,0.84
15106,4:4,4:4,,1
15107,3:3,3:3,,1
15108,6:6,6:6,,1
15109,3:3,3:3,,0.99
15110,3:3,3:3,,1
15111,4:4,4:4,,1
15112,4:4,4:4,,1
15113,1:1,1:1,,0.7
15114,7:7,7:7,,1
15115,6:6,6:6,,1
15116,4:4,4:4,,1
15117,2:2,2:2,,0.89
15118,3:3,3:3,,1
15119,4:4,4:4,,1
15120,7:7,7:7,,1
15121,2:2,1:1,+,0.52
15122,2:2,2:2,,0.9
15123,7:7,7:7,,1
15124,4:4,4:4,,0.74
15125,6:6,6:6,,0.67
15126,5:5,5:5,,1
15127,2:2,2:2,,0.94
15128,3:3,3:3,,1
15129,4:4,4:4,,1
15130,5:5,5:5,,1
15131,5:5,5:5,,1
15132,4:4,4:4,,1
15133,2:2,2:2,,0.97
15134,2:2,2:2,,0.94
15135,2:2,2:2,,0.99
15136,1:1,1:1,,0.79
15137,2:2,2:2,,1
15138,4:4,4:4,,1
15139,2:2,2:2,,0.97
15140,2:2,2:2,,1
15141,4:4,4:4,,0.85
15142,2:2,2:2,,0.96
15143,4:4,4:4,,1
15144,6:6,6:6,,1
15145,1:1,1:1,,0.57
15146,5:5,5:5,,1
15147,3:3,3:3,,1
15148,4:4,4:4,,1
15149,4:4,4:4,,1
15150,5:5,5:5,,1
15151,5:5,5:5,,1
15152,7:7,7:7,,1
15153,4:4,4:4,,1
15154,2:2,2:2,,0.99
15155,4:4,4:4,,1
15156,4:4,4:4,,0.96
15157,4:4,4:4,,1
15158,6:6,6:6,,1
15159,3:3,3:3,,1
15160,4:4,4:4,,1
15161,2:2,2:2,,0.98
15162,2:2,2:2,,1
15163,4:4,4:4,,1
15164,2:2,2:2,,0.99
15165,5:5,5:5,,1
15166,4:4,4:4,,1
15167,2:2,2:2,,0.99
15168,3:3,3:3,,1
15169,4:4,4:4,,1
15170,1:1,1:1,,0.87
15171,4:4,4:4,,1
15172,4:4,4:4,,1
15173,2:2,2:2,,0.83
15174,4:4,4:4,,1
15175,2:2,2:2,,0.85
15176,4:4,4:4,,0.98
15177,4:4,4:4,,1
15178,2:2,2:2,,0.68
15179,1:1,1:1,,0.56
15180,1:1,1:1,,0.91
15181,4:4,4:4,,0.99
15182,4:4,4:4,,1
15183,2:2,2:2,,0.84
15184,3:3,3:3,,1
15185,4:4,4:4,,1
15186,4:4,4:4,,1
15187,2:2,2:2,,0.95
15188,4:4,4:4,,0.99
15189,3:3,3:3,,1
15190,2:2,2:2,,1
15191,3:3,3:3,,1
15192,5:5,5:5,,1
15193,4:4,4:4,,1
15194,7:7,7:7,,1
15195,4:4,4:4,,1
15196,2:2,2:2,,0.86
15197,2:2,2:2,,0.98
15198,4:4,4:4,,1
15199,4:4,4:4,,1
15200,4:4,4:4,,1
15201,4:4,4:4,,1
15202,7:7,7:7,,1
15203,2:2,2:2,,0.92
15204,2:2,2:2,,0.55
15205,7:7,7:7,,1
15206,2:2,2:2,,0.77
15207,4:4,4:4,,1
15208,3:3,3:3,,1
15209,4:4,4:4,,1
15210,4:4,4:4,,1
15211,2:2,2:2,,0.57
15212,2:2,2:2,,0.99
15213,4:4,4:4,,1
15214,2:2,2:2,,0.91
15215,4:4,4:4,,1
15216,2:2,2:2,,0.76
15217,2:2,2:2,,0.84
15218,1:1,1:1,,0.77
15219,4:4,4:4,,0.99
15220,1:1,1:1,,0.95
15221,4:4,4:4,,1
15222,4:4,4:4,,1
15223,3:3,3:3,,0.99
15224,4:4,4:4,,1
15225,4:4,4:4,,1
15226,2:2,2:2,,0.99
15227,4:4,4:4,,1
15228,2:2,2:2,,0.75
15229,2:2,2:2,,1
15230,1:1,1:1,,0.93
15231,2:2,2:2,,1
15232,2:2,2:2,,1
15233,2:2,2:2,,0.92
15234,3:3,3:3,,0.97
15235,4:4,4:4,,1
15236,2:2,2:2,,0.98
15237,2:2,2:2,,0.88
15238,4:4,4:4,,1
15239,3:3,3:3,,1
15240,2:2,2:2,,0.51
15241,4:4,4:4,,0.91
15242,3:3,3:3,,1
15243,3:3,6:6,+,0.88
15244,4:4,4:4,,1
15245,3:3,3:3,,0.77
15246,2:2,2:2,,1
15247,3:3,3:3,,1
15248,3:3,3:3,,0.91
15249,5:5,5:5,,1
15250,1:1,2:2,+,0.88
15251,2:2,2:2,,1
15252,1:1,1:1,,0.79
15253,5:5,5:5,,1
15254,4:4,4:4,,0.99
15255,5:5,5:5,,1
15256,2:2,2:2,,0.88
15257,5:5,5:5,,1
15258,2:2,2:2,,0.99
15259,4:4,4:4,,1
15260,2:2,2:2,,0.76
15261,3:3,3:3,,1
15262,3:3,3:3,,1
15263,2:2,2:2,,0.57
15264,4:4,4:4,,1
15265,5:5,5:5,,1
15266,3:3,3:3,,1
15267,2:2,2:2,,0.87
15268,5:5,5:5,,1
15269,4:4,4:4,,1
15270,4:4,4:4,,0.99
15271,3:3,3:3,,1
15272,4:4,4:4,,1
15273,4:4,4:4,,1
15274,4:4,4:4,,1
15275,1:1,1:1,,0.99
15276,2:2,1:1,+,0.77
15277,2:2,1:1,+,0.59
15278,1:1,1:1,,0.74
15279,4:4,4:4,,0.98
15280,5:5,5:5,,1
15281,4:4,4:4,,1
15282,4:4,4:4,,1
15283,4:4,4:4,,1
15284,2:2,2:2,,0.96
15285,2:2,2:2,,0.93
15286,4:4,4:4,,1
15287,7:7,7:7,,1
15288,5:5,5:5,,1
15289,4:4,4:4,,1
15290,4:4,4:4,,1
15291,2:2,2:2,,0.98
15292,4:4,4:4,,1
15293,5:5,5:5,,1
15294,1:1,1:1,,0.53
15295,6:6,6:6,,1
15296,4:4,4:4,,1
15297,4:4,4:4,,1
15298,3:3,3:3,,1
15299,5:5,5:5,,1
15300,2:2,2:2,,0.89
15301,4:4,4:4,,1
15302,2:2,1:1,+,0.92
15303,4:4,4:4,,1
15304,6:6,6:6,,0.94
15305,3:3,3:3,,1
15306,4:4,4:4,,1
15307,4:4,4:4,,1
15308,4:4,4:4,,1
15309,2:2,1:1,+,0.5
15310,6:6,6:6,,1
15311,4:4,4:4,,0.97
15312,3:3,3:3,,0.95
15313,1:1,1:1,,0.72
15314,4:4,4:4,,1
15315,2:2,2:2,,0.93
15316,4:4,4:4,,1
15317,5:5,5:5,,1
15318,4:4,4:4,,1
15319,6:6,6:6,,1
15320,4:4,4:4,,1
15321,1:1,1:1,,0.9
15322,4:4,4:4,,1
15323,4:4,4:4,,1
15324,4:4,4:4,,1
15325,4:4,4:4,,1
15326,4:4,4:4,,1
15327,4:4,4:4,,0.65
15328,1:1,1:1,,0.79
15329,4:4,4:4,,1
15330,6:6,6:6,,1
15331,4:4,4:4,,1
15332,2:2,2:2,,0.98
15333,4:4,4:4,,1
15334,1:1,2:2,+,0.56
15335,2:2,2:2,,0.59
15336,3:3,3:3,,1
15337,7:7,7:7,,1
15338,4:4,4:4,,1
15339,1:1,2:2,+,0.61
15340,4:4,4:4,,1
15341,5:5,5:5,,1
15342,2:2,2:2,,0.97
15343,7:7,7:7,,1
15344,1:1,1:1,,0.92
15345,4:4,4:4,,0.98
15346,1:1,2:2,+,0.64
15347,3:3,3:3,,1
15348,4:4,4:4,,1
15349,4:4,4:4,,1
15350,2:2,2:2,,0.93
15351,1:1,2:2,+,0.71
15352,3:3,3:3,,1
15353,1:1,1:1,,0.72
15354,4:4,4:4,,1
15355,5:5,5:5,,1
15356,3:3,3:3,,1
15357,1:1,1:1,,0.96
15358,5:5,5:5,,1
15359,6:6,6:6,,1
15360,4:4,4:4,,1
15361,6:6,6:6,,1
15362,5:5,5:5,,1
15363,2:2,2:2,,0.79
15364,4:4,4:4,,1
15365,1:1,1:1,,0.98
15366,6:6,6:6,,1
15367,2:2,2:2,,0.94
15368,2:2,2:2,,0.98
15369,6:6,6:6,,1
15370,1:1,1:1,,0.83
15371,1:1,1:1,,0.55
15372,4:4,4:4,,1
15373,2:2,2:2,,0.93
15374,5:5,5:5,,1
15375,2:2,2:2,,1
15376,5:5,5:5,,1
15377,1:1,2:2,+,0.91
15378,2:2,2:2,,1
15379,3:3,3:3,,1
15380,5:5,5:5,,1
15381,4:4,4:4,,0.99
15382,5:5,5:5,,1
15383,4:4,4:4,,1
15384,4:4,4:4,,1
15385,1:1,1:1,,1
15386,3:3,3:3,,0.98
15387,4:4,4:4,,0.92
15388,3:3,3:3,,1
15389,2:2,2:2,,0.85
15390,5:5,5:5,,1
15391,4:4,4:4,,1
15392,2:2,2:2,,0.98
15393,2:2,2:2,,0.97
15394,3:3,3:3,,0.99
15395,2:2,2:2,,0.98
15396,7:7,7:7,,1
15397,3:3,3:3,,1
15398,3:3,3:3,,1
15399,4:4,4:4,,1
15400,5:5,5:5,,1
15401,5:5,5:5,,0.99
15402,5:5,5:5,,1
15403,4:4,4:4,,0.91
15404,4:4,4:4,,1
15405,6:6,6:6,,1
15406,5:5,5:5,,1
15407,5:5,5:5,,1
15408,5:5,5:5,,1
15409,3:3,3:3,,1
15410,2:2,2:2,,0.99
15411,5:5,5:5,,1
15412,4:4,4:4,,1
15413,7:7,7:7,,1
15414,3:3,3:3,,1
15415,2:2,2:2,,0.86
15416,3:3,3:3,,0.92
15417,2:2,2:2,,0.94
15418,6:6,6:6,,1
15419,2:2,2:2,,0.99
15420,4:4,4:4,,1
15421,5:5,5:5,,1
15422,1:1,2:2,+,0.74
15423,3:3,3:3,,1
15424,3:3,3:3,,1
15425,1:1,1:1,,0.98
15426,4:4,4:4,,1
15427,4:4,4:4,,1
15428,4:4,4:4,,1
15429,3:3,3:3,,1
15430,1:1,1:1,,0.84
15431,4:4,4:4,,1
15432,3:3,3:3,,1
15433,3:3,3:3,,1
15434,4:4,4:4,,1
15435,5:5,5:5,,1
15436,1:1,1:1,,0.63
15437,2:2,2:2,,1
15438,4:4,4:4,,1
15439,4:4,4:4,,1
15440,4:4,3:3,+,0.69
15441,1:1,1:1,,0.99
15442,2:2,1:1,+,0.73
15443,7:7,7:7,,1
15444,4:4,4:4,,1
