inst#,actual,predicted,error,prediction
63993,1:0,1:0,?,1
63994,2:1,2:1,?,1
63995,2:1,2:1,?,1
63996,2:1,2:1,?,1
63997,1:0,1:0,?,1
63998,2:1,2:1,?,1
63999,1:0,1:0,?,1
64000,1:0,1:0,?,1
64001,1:0,1:0,?,1
64002,2:1,2:1,?,1
64003,2:1,2:1,?,1
64004,2:1,2:1,?,1
64005,1:0,1:0,?,1
64006,1:0,1:0,?,0.7
64007,1:0,1:0,?,1
64008,2:1,2:1,?,1
64009,1:0,1:0,?,1
64010,1:0,1:0,?,1
64011,1:0,1:0,?,1
64012,2:1,2:1,?,1
64013,1:0,1:0,?,1
64014,1:0,1:0,?,1
64015,1:0,1:0,?,0.86
64016,1:0,1:0,?,1
64017,1:0,1:0,?,0.97
64018,2:1,2:1,?,0.97
64019,1:0,1:0,?,1
64020,1:0,1:0,?,1
64021,1:0,1:0,?,1
64022,1:0,1:0,?,0.96
64023,1:0,1:0,?,1
64024,1:0,1:0,?,1
64025,1:0,1:0,?,0.96
64026,1:0,1:0,?,1
64027,1:0,1:0,?,0.96
64028,1:0,1:0,?,0.97
64029,1:0,1:0,?,1
64030,1:0,1:0,?,0.6
64031,1:0,1:0,?,1
64032,2:1,2:1,?,0.88
64033,1:0,1:0,?,0.98
64034,1:0,1:0,?,1
64035,2:1,2:1,?,1
64036,1:0,1:0,?,1
64037,1:0,1:0,?,1
64038,1:0,1:0,?,0.97
64039,1:0,1:0,?,1
64040,1:0,1:0,?,1
64041,1:0,1:0,?,1
64042,2:1,2:1,?,1
64043,1:0,1:0,?,0.75
64044,1:0,1:0,?,1
64045,1:0,1:0,?,0.97
64046,2:1,2:1,?,1
64047,1:0,1:0,?,1
64048,1:0,1:0,?,0.98
64049,1:0,1:0,?,1
64050,1:0,1:0,?,1
64051,1:0,1:0,?,1
64052,1:0,1:0,?,1
64053,1:0,2:1,+,0.66
64054,1:0,1:0,?,1
64055,1:0,1:0,?,1
64056,1:0,1:0,?,1
64057,1:0,1:0,?,1
64058,1:0,1:0,?,1
64059,1:0,1:0,?,1
64060,1:0,1:0,?,1
64061,1:0,1:0,?,1
64062,2:1,2:1,?,1
64063,1:0,1:0,?,1
64064,2:1,2:1,?,1
64065,1:0,1:0,?,1
64066,1:0,1:0,?,0.94
64067,2:1,2:1,?,0.92
64068,1:0,1:0,?,1
64069,1:0,1:0,?,1
64070,2:1,2:1,?,0.84
64071,2:1,2:1,?,1
64072,1:0,1:0,?,1
64073,2:1,2:1,?,1
64074,1:0,1:0,?,1
64075,1:0,1:0,?,1
64076,1:0,1:0,?,0.99
64077,1:0,1:0,?,0.86
64078,1:0,1:0,?,0.52
64079,2:1,2:1,?,0.9
64080,1:0,1:0,?,1
64081,1:0,1:0,?,0.99
64082,1:0,1:0,?,1
64083,1:0,1:0,?,1
64084,1:0,1:0,?,1
64085,1:0,1:0,?,0.96
64086,1:0,1:0,?,1
64087,1:0,1:0,?,1
64088,1:0,1:0,?,1
64089,1:0,1:0,?,1
64090,2:1,2:1,?,1
64091,1:0,1:0,?,1
64092,1:0,1:0,?,1
64093,1:0,1:0,?,1
64094,1:0,1:0,?,1
64095,2:1,2:1,?,1
64096,1:0,1:0,?,1
64097,2:1,2:1,?,1
64098,1:0,1:0,?,1
64099,1:0,1:0,?,0.98
64100,1:0,1:0,?,1
64101,1:0,1:0,?,0.92
64102,1:0,1:0,?,1
64103,1:0,2:1,+,0.72
64104,1:0,1:0,?,1
64105,1:0,1:0,?,1
64106,1:0,1:0,?,1
64107,1:0,1:0,?,0.9
64108,1:0,1:0,?,1
64109,1:0,1:0,?,1
64110,2:1,2:1,?,1
64111,2:1,2:1,?,1
64112,2:1,2:1,?,1
64113,2:1,2:1,?,1
64114,1:0,1:0,?,1
64115,1:0,1:0,?,1
64116,1:0,1:0,?,1
64117,1:0,1:0,?,1
64118,1:0,1:0,?,1
64119,1:0,1:0,?,1
64120,2:1,2:1,?,1
64121,2:1,2:1,?,1
64122,1:0,1:0,?,1
64123,2:1,2:1,?,1
64124,2:1,2:1,?,1
64125,2:1,2:1,?,1
64126,1:0,1:0,?,1
64127,1:0,1:0,?,1
64128,1:0,1:0,?,1
64129,2:1,2:1,?,0.88
64130,1:0,1:0,?,1
64131,1:0,1:0,?,0.98
64132,1:0,1:0,?,1
64133,1:0,1:0,?,1
64134,1:0,1:0,?,1
64135,1:0,1:0,?,1
64136,2:1,2:1,?,1
64137,1:0,1:0,?,0.98
64138,1:0,1:0,?,1
64139,1:0,1:0,?,1
64140,1:0,1:0,?,0.89
64141,2:1,2:1,?,0.77
64142,2:1,2:1,?,0.99
64143,1:0,1:0,?,0.95
64144,1:0,1:0,?,1
64145,2:1,2:1,?,1
64146,1:0,1:0,?,1
64147,1:0,1:0,?,1
64148,1:0,1:0,?,1
64149,1:0,1:0,?,1
64150,1:0,1:0,?,1
64151,2:1,1:0,+,0.88
64152,1:0,1:0,?,1
64153,1:0,1:0,?,1
64154,1:0,1:0,?,1
64155,1:0,1:0,?,1
64156,1:0,1:0,?,1
64157,1:0,1:0,?,1
64158,1:0,1:0,?,1
64159,1:0,1:0,?,1
64160,1:0,1:0,?,1
64161,1:0,1:0,?,1
64162,1:0,1:0,?,1
64163,1:0,1:0,?,1
64164,1:0,1:0,?,1
64165,1:0,1:0,?,1
64166,1:0,1:0,?,1
64167,2:1,2:1,?,0.99
64168,1:0,1:0,?,0.97
64169,1:0,1:0,?,1
64170,1:0,1:0,?,1
64171,1:0,1:0,?,0.98
64172,2:1,2:1,?,1
64173,1:0,1:0,?,1
64174,1:0,1:0,?,1
64175,1:0,1:0,?,1
64176,1:0,1:0,?,0.99
64177,1:0,1:0,?,1
64178,1:0,1:0,?,1
64179,1:0,1:0,?,1
64180,1:0,1:0,?,1
64181,1:0,1:0,?,1
64182,2:1,1:0,+,0.68
64183,1:0,1:0,?,1
64184,1:0,1:0,?,1
64185,1:0,1:0,?,1
64186,1:0,1:0,?,1
64187,1:0,1:0,?,1
64188,2:1,2:1,?,1
64189,1:0,1:0,?,1
64190,1:0,1:0,?,1
64191,1:0,1:0,?,1
64192,1:0,1:0,?,1
64193,2:1,2:1,?,1
64194,1:0,1:0,?,1
64195,1:0,1:0,?,1
64196,1:0,1:0,?,0.84
64197,1:0,1:0,?,0.93
64198,2:1,2:1,?,1
64199,2:1,2:1,?,1
64200,2:1,2:1,?,1
64201,1:0,1:0,?,1
64202,2:1,2:1,?,0.84
64203,1:0,1:0,?,1
64204,1:0,1:0,?,1
64205,1:0,1:0,?,0.66
64206,2:1,2:1,?,0.97
64207,1:0,1:0,?,1
64208,2:1,2:1,?,1
64209,1:0,1:0,?,1
64210,1:0,1:0,?,1
64211,1:0,1:0,?,1
64212,1:0,1:0,?,1
64213,1:0,1:0,?,1
64214,1:0,1:0,?,1
64215,2:1,2:1,?,1
64216,2:1,2:1,?,1
64217,2:1,2:1,?,1
64218,1:0,1:0,?,1
64219,2:1,2:1,?,1
64220,2:1,2:1,?,1
64221,1:0,1:0,?,1
64222,1:0,1:0,?,1
64223,2:1,2:1,?,1
64224,1:0,1:0,?,1
64225,1:0,1:0,?,1
64226,1:0,1:0,?,1
64227,1:0,1:0,?,1
64228,1:0,1:0,?,1
64229,1:0,1:0,?,1
64230,1:0,1:0,?,1
64231,1:0,1:0,?,1
64232,1:0,1:0,?,1
64233,1:0,1:0,?,1
64234,2:1,2:1,?,1
64235,1:0,1:0,?,1
64236,1:0,1:0,?,1
64237,1:0,1:0,?,1
64238,1:0,1:0,?,1
64239,1:0,1:0,?,1
64240,1:0,1:0,?,1
64241,1:0,1:0,?,1
64242,1:0,1:0,?,1
64243,1:0,1:0,?,0.92
64244,1:0,1:0,?,0.73
64245,1:0,1:0,?,1
64246,1:0,1:0,?,1
64247,1:0,1:0,?,1
64248,1:0,1:0,?,1
64249,2:1,2:1,?,1
64250,1:0,1:0,?,1
64251,1:0,1:0,?,1
64252,2:1,2:1,?,1
64253,1:0,1:0,?,0.94
64254,1:0,1:0,?,1
64255,2:1,2:1,?,1
64256,1:0,1:0,?,1
64257,1:0,1:0,?,1
64258,1:0,1:0,?,1
64259,1:0,1:0,?,1
64260,1:0,1:0,?,1
64261,2:1,2:1,?,1
64262,1:0,1:0,?,0.97
64263,1:0,1:0,?,1
64264,1:0,1:0,?,1
64265,1:0,1:0,?,1
64266,2:1,2:1,?,0.99
64267,1:0,1:0,?,1
64268,1:0,1:0,?,1
64269,1:0,1:0,?,1
64270,1:0,1:0,?,1
64271,2:1,2:1,?,1
64272,1:0,1:0,?,1
64273,1:0,1:0,?,1
64274,1:0,1:0,?,1
64275,2:1,2:1,?,1
64276,2:1,2:1,?,1
64277,2:1,2:1,?,1
64278,1:0,1:0,?,1
64279,1:0,1:0,?,1
64280,2:1,2:1,?,1
64281,1:0,1:0,?,1
64282,1:0,1:0,?,1
64283,1:0,1:0,?,1
64284,1:0,1:0,?,1
64285,1:0,1:0,?,0.98
64286,1:0,1:0,?,1
64287,1:0,1:0,?,1
64288,1:0,1:0,?,1
64289,1:0,1:0,?,1
64290,1:0,1:0,?,0.58
64291,1:0,1:0,?,1
64292,1:0,1:0,?,0.99
64293,1:0,1:0,?,1
64294,1:0,1:0,?,1
64295,1:0,1:0,?,1
64296,1:0,1:0,?,1
64297,1:0,1:0,?,1
64298,1:0,1:0,?,1
64299,2:1,2:1,?,1
64300,1:0,1:0,?,1
64301,1:0,1:0,?,0.99
64302,2:1,2:1,?,1
64303,2:1,2:1,?,1
64304,1:0,1:0,?,1
64305,1:0,1:0,?,1
64306,1:0,1:0,?,1
64307,1:0,1:0,?,1
64308,1:0,1:0,?,1
64309,1:0,1:0,?,1
64310,1:0,1:0,?,1
64311,1:0,1:0,?,1
64312,2:1,1:0,+,0.74
64313,1:0,1:0,?,1
64314,2:1,2:1,?,1
64315,1:0,1:0,?,1
64316,1:0,1:0,?,1
64317,1:0,1:0,?,1
64318,1:0,1:0,?,0.86
64319,1:0,1:0,?,1
64320,1:0,1:0,?,1
64321,2:1,2:1,?,1
64322,2:1,2:1,?,1
64323,1:0,1:0,?,1
64324,1:0,1:0,?,0.75
64325,1:0,1:0,?,1
64326,2:1,2:1,?,0.92
64327,1:0,1:0,?,1
64328,1:0,1:0,?,1
64329,2:1,2:1,?,1
64330,1:0,1:0,?,1
64331,1:0,1:0,?,1
64332,2:1,2:1,?,1
64333,1:0,1:0,?,1
64334,1:0,1:0,?,0.99
64335,1:0,1:0,?,1
64336,1:0,1:0,?,1
64337,1:0,1:0,?,1
64338,1:0,1:0,?,1
64339,2:1,2:1,?,0.66
64340,1:0,1:0,?,1
64341,1:0,1:0,?,1
64342,2:1,2:1,?,1
64343,1:0,1:0,?,1
64344,1:0,1:0,?,1
64345,2:1,2:1,?,1
64346,1:0,1:0,?,0.81
64347,1:0,1:0,?,1
64348,1:0,1:0,?,1
64349,2:1,2:1,?,1
64350,2:1,2:1,?,1
64351,1:0,1:0,?,1
64352,1:0,1:0,?,1
64353,1:0,1:0,?,1
64354,2:1,2:1,?,0.98
64355,1:0,1:0,?,1
64356,1:0,1:0,?,1
64357,2:1,2:1,?,1
64358,1:0,1:0,?,1
64359,1:0,1:0,?,1
64360,1:0,1:0,?,1
64361,1:0,1:0,?,1
64362,1:0,2:1,+,0.56
64363,1:0,1:0,?,1
64364,1:0,1:0,?,1
64365,1:0,1:0,?,1
64366,1:0,1:0,?,1
64367,2:1,2:1,?,1
64368,1:0,1:0,?,1
64369,1:0,1:0,?,0.95
64370,1:0,1:0,?,1
64371,1:0,1:0,?,1
64372,1:0,1:0,?,1
64373,1:0,1:0,?,1
64374,2:1,2:1,?,1
64375,1:0,1:0,?,0.94
64376,1:0,1:0,?,1
64377,1:0,1:0,?,1
64378,1:0,1:0,?,1
64379,2:1,2:1,?,1
64380,1:0,1:0,?,1
64381,1:0,1:0,?,1
64382,1:0,1:0,?,1
64383,2:1,2:1,?,0.99
64384,1:0,1:0,?,0.98
64385,1:0,1:0,?,0.98
64386,1:0,1:0,?,1
64387,1:0,1:0,?,1
64388,1:0,1:0,?,0.93
64389,1:0,1:0,?,1
64390,2:1,2:1,?,0.98
64391,1:0,1:0,?,1
64392,1:0,1:0,?,1
64393,1:0,1:0,?,0.95
64394,1:0,1:0,?,1
64395,1:0,1:0,?,1
64396,1:0,1:0,?,1
64397,1:0,1:0,?,1
64398,1:0,1:0,?,1
64399,1:0,1:0,?,1
64400,2:1,2:1,?,1
64401,1:0,1:0,?,1
64402,2:1,2:1,?,1
64403,2:1,2:1,?,1
64404,2:1,2:1,?,1
64405,1:0,1:0,?,1
64406,1:0,1:0,?,0.65
64407,2:1,2:1,?,1
64408,1:0,1:0,?,1
64409,1:0,1:0,?,1
64410,2:1,2:1,?,0.8
64411,1:0,1:0,?,1
64412,1:0,1:0,?,1
64413,1:0,1:0,?,1
64414,1:0,1:0,?,1
64415,1:0,1:0,?,1
64416,1:0,1:0,?,1
64417,1:0,1:0,?,1
64418,1:0,1:0,?,1
64419,1:0,1:0,?,1
64420,1:0,1:0,?,1
64421,1:0,1:0,?,1
64422,1:0,1:0,?,1
64423,1:0,1:0,?,1
64424,1:0,1:0,?,0.91
64425,1:0,1:0,?,1
64426,2:1,2:1,?,1
64427,1:0,1:0,?,0.98
64428,2:1,2:1,?,1
64429,1:0,1:0,?,1
64430,1:0,1:0,?,1
64431,1:0,1:0,?,1
64432,1:0,1:0,?,0.99
64433,1:0,1:0,?,1
64434,1:0,1:0,?,1
64435,1:0,1:0,?,0.99
64436,1:0,1:0,?,1
64437,1:0,1:0,?,1
64438,1:0,1:0,?,0.98
64439,1:0,1:0,?,1
64440,1:0,1:0,?,1
64441,1:0,1:0,?,1
64442,1:0,1:0,?,1
64443,1:0,1:0,?,0.96
64444,2:1,2:1,?,0.97
64445,2:1,2:1,?,1
64446,1:0,1:0,?,1
64447,1:0,1:0,?,1
64448,1:0,1:0,?,1
64449,1:0,1:0,?,1
64450,1:0,1:0,?,1
64451,1:0,1:0,?,1
64452,1:0,1:0,?,0.97
64453,2:1,2:1,?,1
64454,1:0,1:0,?,1
64455,1:0,1:0,?,1
64456,1:0,1:0,?,1
64457,1:0,1:0,?,1
64458,1:0,1:0,?,1
64459,2:1,1:0,+,0.8
64460,2:1,2:1,?,1
64461,1:0,1:0,?,0.95
64462,1:0,1:0,?,1
64463,1:0,1:0,?,1
64464,1:0,1:0,?,1
64465,1:0,1:0,?,0.67
64466,1:0,1:0,?,1
64467,1:0,1:0,?,1
64468,1:0,1:0,?,1
64469,1:0,1:0,?,1
64470,2:1,2:1,?,1
64471,1:0,1:0,?,1
64472,1:0,1:0,?,1
64473,1:0,1:0,?,1
64474,1:0,1:0,?,1
64475,1:0,1:0,?,1
64476,1:0,1:0,?,1
64477,1:0,1:0,?,1
64478,1:0,1:0,?,1
64479,1:0,1:0,?,0.99
64480,1:0,1:0,?,1
64481,2:1,2:1,?,1
64482,1:0,1:0,?,0.92
64483,2:1,2:1,?,1
64484,1:0,1:0,?,1
64485,2:1,2:1,?,1
64486,1:0,1:0,?,1
64487,1:0,1:0,?,0.99
64488,1:0,1:0,?,1
64489,1:0,1:0,?,1
64490,1:0,1:0,?,1
64491,1:0,1:0,?,1
64492,2:1,2:1,?,0.78
64493,1:0,1:0,?,1
64494,1:0,1:0,?,1
64495,1:0,1:0,?,1
64496,2:1,2:1,?,1
64497,1:0,1:0,?,1
64498,1:0,1:0,?,1
64499,1:0,1:0,?,1
64500,1:0,1:0,?,0.99
64501,1:0,1:0,?,1
64502,1:0,1:0,?,1
64503,2:1,2:1,?,1
64504,1:0,1:0,?,1
64505,1:0,1:0,?,1
64506,1:0,1:0,?,1
64507,1:0,1:0,?,1
64508,1:0,1:0,?,1
64509,1:0,1:0,?,1
64510,1:0,1:0,?,1
64511,1:0,1:0,?,1
64512,2:1,2:1,?,0.55
64513,1:0,1:0,?,1
64514,1:0,1:0,?,1
64515,1:0,1:0,?,1
64516,1:0,1:0,?,1
64517,1:0,1:0,?,1
64518,2:1,2:1,?,1
64519,1:0,1:0,?,0.99
64520,1:0,1:0,?,0.95
64521,1:0,1:0,?,1
64522,2:1,2:1,?,1
64523,1:0,1:0,?,1
64524,1:0,1:0,?,1
64525,1:0,1:0,?,0.96
64526,1:0,1:0,?,1
64527,1:0,1:0,?,1
64528,2:1,2:1,?,1
64529,1:0,1:0,?,1
64530,2:1,2:1,?,0.91
64531,1:0,1:0,?,1
64532,1:0,1:0,?,1
64533,2:1,2:1,?,1
64534,1:0,1:0,?,1
64535,1:0,1:0,?,1
64536,2:1,2:1,?,0.87
64537,2:1,2:1,?,0.74
64538,1:0,1:0,?,1
64539,1:0,1:0,?,0.65
64540,1:0,1:0,?,1
64541,1:0,1:0,?,1
64542,1:0,1:0,?,1
64543,1:0,1:0,?,0.95
64544,1:0,1:0,?,1
64545,1:0,1:0,?,1
64546,1:0,1:0,?,1
64547,1:0,1:0,?,1
64548,1:0,1:0,?,1
64549,1:0,1:0,?,0.51
64550,2:1,1:0,+,0.63
64551,1:0,1:0,?,1
64552,1:0,1:0,?,1
64553,1:0,1:0,?,1
64554,2:1,2:1,?,0.99
64555,2:1,2:1,?,1
64556,1:0,1:0,?,1
64557,1:0,1:0,?,0.74
64558,1:0,1:0,?,1
64559,1:0,1:0,?,1
64560,1:0,1:0,?,1
64561,1:0,1:0,?,1
64562,1:0,1:0,?,1
64563,1:0,1:0,?,0.93
64564,1:0,1:0,?,1
64565,1:0,1:0,?,0.85
64566,1:0,1:0,?,1
64567,1:0,1:0,?,1
64568,1:0,1:0,?,1
64569,2:1,2:1,?,1
64570,1:0,1:0,?,1
64571,2:1,2:1,?,1
64572,1:0,1:0,?,1
64573,1:0,1:0,?,0.99
64574,1:0,1:0,?,1
64575,2:1,2:1,?,1
64576,2:1,2:1,?,1
64577,1:0,1:0,?,0.96
64578,1:0,1:0,?,1
64579,2:1,2:1,?,1
64580,1:0,1:0,?,1
64581,1:0,1:0,?,1
64582,1:0,1:0,?,1
64583,2:1,2:1,?,1
64584,1:0,1:0,?,1
64585,2:1,2:1,?,0.54
64586,1:0,1:0,?,1
64587,2:1,1:0,+,0.6
64588,1:0,1:0,?,1
64589,1:0,1:0,?,1
64590,1:0,1:0,?,1
64591,1:0,1:0,?,1
64592,1:0,1:0,?,1
64593,1:0,1:0,?,1
64594,2:1,2:1,?,1
64595,1:0,1:0,?,1
64596,2:1,2:1,?,1
64597,1:0,1:0,?,1
64598,2:1,2:1,?,1
64599,1:0,1:0,?,0.85
64600,2:1,2:1,?,1
64601,1:0,1:0,?,1
64602,1:0,1:0,?,0.92
64603,1:0,1:0,?,1
64604,1:0,1:0,?,1
64605,2:1,2:1,?,1
64606,1:0,1:0,?,1
64607,1:0,1:0,?,1
64608,1:0,1:0,?,1
64609,1:0,1:0,?,1
64610,1:0,1:0,?,1
64611,1:0,1:0,?,1
64612,1:0,1:0,?,1
64613,1:0,1:0,?,1
64614,2:1,2:1,?,1
64615,1:0,1:0,?,1
64616,1:0,1:0,?,1
64617,1:0,1:0,?,1
64618,1:0,1:0,?,1
64619,1:0,1:0,?,1
64620,1:0,1:0,?,1
64621,2:1,2:1,?,1
64622,1:0,1:0,?,1
64623,2:1,2:1,?,1
64624,1:0,1:0,?,1
64625,1:0,1:0,?,0.86
64626,1:0,1:0,?,1
64627,1:0,1:0,?,0.84
64628,1:0,1:0,?,1
64629,1:0,1:0,?,1
64630,1:0,1:0,?,1
64631,1:0,1:0,?,1
64632,1:0,1:0,?,1
64633,1:0,1:0,?,1
64634,1:0,1:0,?,1
64635,1:0,1:0,?,0.98
64636,1:0,1:0,?,1
64637,1:0,1:0,?,1
64638,1:0,1:0,?,1
64639,2:1,2:1,?,1
64640,2:1,2:1,?,1
64641,1:0,1:0,?,1
64642,1:0,1:0,?,0.72
64643,1:0,1:0,?,1
64644,1:0,1:0,?,1
64645,1:0,1:0,?,0.92
64646,2:1,2:1,?,1
64647,1:0,1:0,?,0.82
64648,1:0,1:0,?,1
64649,1:0,1:0,?,1
64650,1:0,1:0,?,1
64651,1:0,1:0,?,1
64652,1:0,1:0,?,1
64653,1:0,1:0,?,1
64654,2:1,2:1,?,1
64655,1:0,1:0,?,0.98
64656,1:0,1:0,?,1
64657,1:0,1:0,?,1
64658,1:0,1:0,?,1
64659,1:0,1:0,?,1
64660,1:0,1:0,?,1
64661,1:0,1:0,?,0.98
64662,1:0,1:0,?,0.98
64663,2:1,2:1,?,1
64664,2:1,2:1,?,1
64665,1:0,1:0,?,1
64666,2:1,2:1,?,0.97
64667,1:0,1:0,?,1
64668,1:0,1:0,?,0.88
64669,1:0,1:0,?,1
64670,1:0,1:0,?,1
64671,1:0,1:0,?,0.99
64672,1:0,1:0,?,1
64673,1:0,1:0,?,1
64674,1:0,1:0,?,1
64675,2:1,2:1,?,1
64676,2:1,2:1,?,1
64677,1:0,1:0,?,1
64678,1:0,1:0,?,0.91
64679,1:0,1:0,?,1
64680,1:0,1:0,?,1
64681,1:0,1:0,?,1
64682,1:0,1:0,?,1
64683,2:1,2:1,?,1
64684,1:0,1:0,?,0.99
64685,1:0,1:0,?,1
64686,1:0,1:0,?,1
64687,2:1,2:1,?,1
64688,1:0,1:0,?,1
64689,1:0,1:0,?,1
64690,2:1,2:1,?,1
64691,1:0,1:0,?,1
64692,1:0,1:0,?,1
64693,1:0,1:0,?,1
64694,1:0,1:0,?,1
64695,1:0,1:0,?,1
64696,2:1,2:1,?,1
64697,2:1,2:1,?,1
64698,1:0,1:0,?,1
64699,1:0,1:0,?,1
64700,2:1,2:1,?,1
64701,1:0,1:0,?,1
64702,1:0,1:0,?,1
64703,1:0,1:0,?,0.79
64704,1:0,1:0,?,1
64705,1:0,1:0,?,0.96
64706,2:1,2:1,?,1
64707,1:0,1:0,?,0.81
64708,1:0,1:0,?,1
64709,1:0,1:0,?,1
64710,1:0,1:0,?,1
64711,1:0,1:0,?,0.85
64712,1:0,1:0,?,0.87
64713,1:0,1:0,?,1
64714,1:0,1:0,?,1
64715,1:0,1:0,?,1
64716,2:1,2:1,?,1
64717,2:1,2:1,?,1
64718,2:1,2:1,?,1
64719,1:0,1:0,?,0.97
64720,1:0,1:0,?,1
64721,1:0,1:0,?,1
64722,1:0,1:0,?,1
64723,1:0,1:0,?,1
64724,1:0,1:0,?,1
64725,1:0,1:0,?,1
64726,1:0,1:0,?,1
64727,1:0,1:0,?,1
64728,1:0,1:0,?,1
64729,1:0,1:0,?,0.83
64730,2:1,2:1,?,1
64731,1:0,1:0,?,1
64732,1:0,1:0,?,1
64733,1:0,1:0,?,1
64734,2:1,2:1,?,1
64735,1:0,1:0,?,1
64736,1:0,1:0,?,1
64737,1:0,1:0,?,1
64738,2:1,2:1,?,1
64739,2:1,2:1,?,1
64740,1:0,1:0,?,1
64741,1:0,1:0,?,1
64742,1:0,1:0,?,1
64743,1:0,1:0,?,1
64744,1:0,1:0,?,1
64745,1:0,1:0,?,1
64746,1:0,1:0,?,1
64747,1:0,1:0,?,1
64748,1:0,1:0,?,1
64749,1:0,1:0,?,1
64750,1:0,1:0,?,1
64751,2:1,2:1,?,0.73
64752,1:0,1:0,?,1
64753,1:0,1:0,?,1
64754,1:0,1:0,?,1
64755,2:1,2:1,?,1
64756,1:0,1:0,?,0.87
64757,1:0,1:0,?,1
64758,2:1,2:1,?,0.53
64759,2:1,2:1,?,0.86
64760,1:0,1:0,?,1
64761,1:0,1:0,?,1
64762,1:0,1:0,?,1
64763,1:0,1:0,?,1
64764,1:0,1:0,?,1
64765,1:0,1:0,?,1
64766,2:1,1:0,+,0.53
64767,2:1,2:1,?,1
64768,1:0,1:0,?,1
64769,1:0,1:0,?,1
64770,1:0,1:0,?,1
64771,1:0,1:0,?,1
64772,1:0,1:0,?,1
64773,1:0,1:0,?,0.92
64774,1:0,1:0,?,1
64775,2:1,2:1,?,1
64776,2:1,2:1,?,1
64777,1:0,1:0,?,0.95
64778,1:0,1:0,?,0.96
64779,1:0,1:0,?,1
64780,2:1,2:1,?,1
64781,2:1,2:1,?,0.57
64782,2:1,2:1,?,1
64783,1:0,1:0,?,1
64784,1:0,1:0,?,1
64785,1:0,1:0,?,1
64786,1:0,1:0,?,0.95
64787,1:0,1:0,?,1
64788,1:0,1:0,?,1
64789,1:0,1:0,?,1
64790,1:0,1:0,?,1
64791,2:1,2:1,?,1
64792,1:0,1:0,?,1
64793,1:0,1:0,?,1
64794,1:0,1:0,?,0.7
64795,1:0,1:0,?,1
64796,1:0,1:0,?,0.97
64797,2:1,2:1,?,0.98
64798,2:1,2:1,?,0.92
64799,1:0,1:0,?,1
64800,1:0,1:0,?,1
64801,1:0,1:0,?,0.96
64802,1:0,1:0,?,1
64803,2:1,2:1,?,1
64804,1:0,1:0,?,1
64805,1:0,1:0,?,1
64806,1:0,1:0,?,1
64807,1:0,1:0,?,1
64808,1:0,1:0,?,1
64809,1:0,1:0,?,1
64810,1:0,1:0,?,1
64811,2:1,2:1,?,1
64812,1:0,1:0,?,0.94
64813,1:0,1:0,?,1
64814,2:1,1:0,+,0.73
64815,1:0,1:0,?,1
64816,2:1,2:1,?,1
64817,1:0,1:0,?,1
64818,1:0,1:0,?,1
64819,1:0,1:0,?,1
64820,1:0,1:0,?,1
64821,1:0,1:0,?,1
64822,1:0,1:0,?,1
64823,1:0,1:0,?,1
64824,2:1,2:1,?,0.76
64825,2:1,2:1,?,1
64826,1:0,1:0,?,1
64827,1:0,1:0,?,1
64828,1:0,1:0,?,1
64829,1:0,1:0,?,1
64830,1:0,1:0,?,1
64831,1:0,1:0,?,0.97
64832,1:0,1:0,?,1
64833,1:0,1:0,?,1
64834,1:0,1:0,?,1
64835,1:0,1:0,?,1
64836,2:1,2:1,?,0.98
64837,1:0,1:0,?,0.84
64838,1:0,1:0,?,1
64839,1:0,1:0,?,0.98
64840,2:1,2:1,?,1
64841,2:1,2:1,?,1
64842,1:0,1:0,?,1
64843,2:1,2:1,?,0.9
64844,2:1,2:1,?,1
64845,1:0,1:0,?,1
64846,1:0,1:0,?,1
64847,2:1,2:1,?,1
64848,1:0,1:0,?,1
64849,2:1,2:1,?,1
64850,1:0,1:0,?,1
64851,1:0,1:0,?,1
64852,2:1,2:1,?,0.9
64853,1:0,1:0,?,1
64854,1:0,1:0,?,1
64855,1:0,1:0,?,0.99
64856,2:1,1:0,+,0.58
64857,1:0,1:0,?,1
64858,1:0,1:0,?,1
64859,1:0,1:0,?,1
64860,1:0,1:0,?,1
64861,1:0,1:0,?,1
64862,1:0,1:0,?,1
64863,1:0,1:0,?,1
64864,1:0,1:0,?,1
64865,1:0,1:0,?,1
64866,1:0,1:0,?,0.72
64867,1:0,1:0,?,1
64868,1:0,1:0,?,0.97
64869,1:0,1:0,?,1
64870,1:0,1:0,?,1
64871,1:0,1:0,?,1
64872,1:0,1:0,?,1
64873,1:0,1:0,?,1
64874,1:0,2:1,+,0.8
64875,1:0,1:0,?,1
64876,2:1,2:1,?,0.72
64877,2:1,2:1,?,0.74
64878,1:0,1:0,?,1
64879,1:0,1:0,?,1
64880,1:0,1:0,?,0.92
64881,1:0,1:0,?,0.9
64882,1:0,1:0,?,1
64883,1:0,1:0,?,1
64884,1:0,1:0,?,0.91
64885,1:0,1:0,?,1
64886,1:0,1:0,?,1
64887,1:0,1:0,?,1
64888,1:0,1:0,?,1
64889,2:1,2:1,?,1
64890,1:0,1:0,?,1
64891,1:0,1:0,?,1
64892,1:0,1:0,?,1
64893,2:1,2:1,?,1
64894,1:0,1:0,?,1
64895,1:0,1:0,?,1
64896,1:0,1:0,?,1
64897,1:0,1:0,?,0.93
64898,1:0,1:0,?,1
64899,2:1,2:1,?,0.93
64900,1:0,1:0,?,1
64901,1:0,1:0,?,1
