inst#,actual,predicted,error,prediction
14699,4:4,4:4,,1
14700,7:7,7:7,,1
14701,4:4,4:4,,1
14702,3:3,3:3,,1
14703,4:4,4:4,,1
14704,3:3,3:3,,1
14705,2:2,2:2,,0.58
14706,1:1,2:2,+,0.6
14707,4:4,4:4,,1
14708,4:4,4:4,,1
14709,1:1,1:1,,0.62
14710,3:3,3:3,,0.94
14711,7:7,7:7,,1
14712,3:3,3:3,,1
14713,4:4,4:4,,1
14714,2:2,2:2,,0.85
14715,5:5,5:5,,1
14716,7:7,7:7,,1
14717,2:2,2:2,,0.71
14718,4:4,4:4,,1
14719,4:4,4:4,,1
14720,1:1,1:1,,0.95
14721,2:2,1:1,+,0.53
14722,4:4,4:4,,1
14723,4:4,4:4,,1
14724,4:4,4:4,,1
14725,4:4,4:4,,0.98
14726,3:3,3:3,,1
14727,1:1,1:1,,0.85
14728,7:7,7:7,,1
14729,3:3,3:3,,1
14730,2:2,2:2,,0.92
14731,7:7,7:7,,1
14732,4:4,4:4,,1
14733,4:4,4:4,,1
14734,1:1,1:1,,0.94
14735,5:5,5:5,,1
14736,4:4,4:4,,1
14737,3:3,3:3,,1
14738,4:4,4:4,,0.92
14739,6:6,6:6,,1
14740,6:6,6:6,,1
14741,4:4,4:4,,0.98
14742,7:7,7:7,,1
14743,7:7,7:7,,1
14744,3:3,3:3,,1
14745,4:4,4:4,,1
14746,4:4,4:4,,1
14747,4:4,4:4,,0.99
14748,3:3,3:3,,1
14749,6:6,6:6,,1
14750,3:3,3:3,,0.93
14751,5:5,5:5,,1
14752,3:3,3:3,,1
14753,1:1,1:1,,0.91
14754,5:5,5:5,,1
14755,2:2,2:2,,0.93
14756,7:7,7:7,,1
14757,2:2,2:2,,0.89
14758,2:2,2:2,,0.98
14759,4:4,4:4,,1
14760,5:5,5:5,,1
14761,4:4,4:4,,1
14762,2:2,2:2,,0.94
14763,1:1,2:2,+,0.66
14764,2:2,2:2,,1
14765,3:3,3:3,,1
14766,1:1,1:1,,0.8
14767,4:4,4:4,,1
14768,3:3,3:3,,1
14769,2:2,1:1,+,0.69
14770,1:1,1:1,,0.58
14771,1:1,1:1,,0.91
14772,1:1,1:1,,0.91
14773,4:4,4:4,,1
14774,5:5,5:5,,1
14775,4:4,4:4,,0.99
14776,2:2,2:2,,0.75
14777,4:4,4:4,,1
14778,4:4,4:4,,1
14779,1:1,1:1,,0.53
14780,4:4,4:4,,0.83
14781,7:7,7:7,,1
14782,4:4,4:4,,1
14783,2:2,2:2,,0.88
14784,2:2,1:1,+,0.95
14785,4:4,4:4,,1
14786,2:2,2:2,,0.91
14787,4:4,4:4,,1
14788,1:1,2:2,+,0.64
14789,4:4,4:4,,1
14790,4:4,4:4,,1
14791,2:2,1:1,+,0.5
14792,2:2,2:2,,0.81
14793,4:4,4:4,,1
14794,3:3,3:3,,0.99
14795,5:5,5:5,,1
14796,1:1,1:1,,0.56
14797,4:4,4:4,,0.92
14798,4:4,4:4,,1
14799,3:3,3:3,,0.85
14800,4:4,4:4,,1
14801,4:4,4:4,,1
14802,1:1,1:1,,0.66
14803,7:7,7:7,,1
14804,1:1,1:1,,0.99
14805,4:4,4:4,,1
14806,1:1,2:2,+,0.68
14807,4:4,4:4,,1
14808,2:2,2:2,,0.88
14809,2:2,2:2,,0.93
14810,1:1,2:2,+,0.94
14811,3:3,3:3,,0.97
14812,2:2,1:1,+,0.74
14813,2:2,2:2,,0.98
14814,4:4,4:4,,1
14815,7:7,7:7,,1
14816,1:1,2:2,+,0.86
14817,3:3,3:3,,1
14818,2:2,2:2,,0.91
14819,4:4,4:4,,1
14820,7:7,7:7,,1
14821,5:5,5:5,,1
14822,1:1,2:2,+,0.53
14823,3:3,3:3,,0.97
14824,2:2,2:2,,0.96
14825,5:5,5:5,,1
14826,4:4,4:4,,0.99
14827,4:4,4:4,,1
14828,4:4,4:4,,1
14829,7:7,7:7,,0.67
14830,3:3,3:3,,1
14831,4:4,4:4,,1
14832,2:2,2:2,,1
14833,3:3,3:3,,1
14834,5:5,5:5,,1
14835,2:2,2:2,,0.98
14836,7:7,7:7,,1
14837,4:4,4:4,,1
14838,6:6,6:6,,0.95
14839,7:7,7:7,,1
14840,4:4,4:4,,1
14841,1:1,1:1,,0.9
14842,7:7,7:7,,1
14843,2:2,2:2,,1
14844,2:2,2:2,,0.99
14845,1:1,1:1,,0.99
14846,4:4,4:4,,1
14847,2:2,1:1,+,0.6
14848,2:2,2:2,,0.69
14849,1:1,1:1,,0.83
14850,3:3,3:3,,0.97
14851,4:4,4:4,,1
14852,2:2,2:2,,0.97
14853,1:1,1:1,,0.6
14854,2:2,2:2,,0.99
14855,4:4,4:4,,1
14856,1:1,2:2,+,0.92
14857,3:3,3:3,,1
14858,2:2,2:2,,0.95
14859,2:2,2:2,,0.92
14860,2:2,1:1,+,0.9
14861,2:2,2:2,,0.95
14862,1:1,2:2,+,0.71
14863,3:3,3:3,,1
14864,1:1,1:1,,0.83
14865,7:7,7:7,,1
14866,2:2,2:2,,0.66
14867,3:3,3:3,,0.95
14868,1:1,1:1,,0.74
14869,1:1,1:1,,0.92
14870,3:3,3:3,,1
14871,7:7,7:7,,0.99
14872,4:4,4:4,,1
14873,2:2,2:2,,0.93
14874,7:7,7:7,,1
14875,3:3,3:3,,1
14876,4:4,4:4,,1
14877,4:4,4:4,,1
14878,4:4,4:4,,1
14879,1:1,1:1,,0.83
14880,2:2,2:2,,0.96
14881,2:2,2:2,,0.96
14882,3:3,3:3,,1
14883,4:4,4:4,,1
14884,4:4,4:4,,1
14885,2:2,2:2,,0.83
14886,4:4,4:4,,1
14887,2:2,2:2,,0.88
14888,3:3,3:3,,0.99
14889,4:4,4:4,,1
14890,4:4,4:4,,1
14891,2:2,2:2,,0.88
14892,2:2,2:2,,0.67
14893,4:4,4:4,,1
14894,1:1,1:1,,1
14895,6:6,6:6,,1
14896,2:2,2:2,,0.96
14897,4:4,4:4,,1
14898,5:5,5:5,,1
14899,4:4,4:4,,1
14900,5:5,5:5,,1
14901,3:3,3:3,,1
14902,4:4,4:4,,1
14903,4:4,4:4,,1
14904,1:1,2:2,+,0.67
14905,2:2,2:2,,1
14906,3:3,3:3,,0.98
14907,4:4,4:4,,1
14908,2:2,2:2,,0.94
14909,3:3,3:3,,1
14910,2:2,2:2,,0.8
14911,3:3,3:3,,0.94
14912,6:6,6:6,,1
14913,4:4,4:4,,1
14914,5:5,5:5,,1
14915,1:1,1:1,,0.98
14916,2:2,2:2,,0.99
14917,1:1,1:1,,0.62
14918,4:4,4:4,,1
14919,6:6,6:6,,1
14920,2:2,1:1,+,0.78
14921,2:2,2:2,,0.98
14922,1:1,1:1,,0.99
14923,2:2,2:2,,0.97
14924,5:5,5:5,,1
14925,6:6,6:6,,1
14926,1:1,1:1,,0.97
14927,2:2,2:2,,0.93
14928,4:4,4:4,,1
14929,4:4,4:4,,1
14930,5:5,5:5,,1
14931,2:2,2:2,,0.99
14932,3:3,3:3,,0.75
14933,5:5,5:5,,1
14934,5:5,5:5,,1
14935,3:3,3:3,,1
14936,1:1,2:2,+,0.64
14937,4:4,4:4,,1
14938,2:2,1:1,+,0.76
14939,4:4,4:4,,1
14940,7:7,7:7,,1
14941,4:4,4:4,,1
14942,3:3,3:3,,1
14943,7:7,7:7,,1
14944,3:3,3:3,,1
14945,2:2,2:2,,0.99
14946,2:2,2:2,,0.96
14947,2:2,2:2,,1
14948,7:7,7:7,,1
14949,1:1,1:1,,0.98
14950,4:4,4:4,,1
14951,4:4,4:4,,1
14952,3:3,3:3,,1
14953,4:4,4:4,,1
14954,2:2,2:2,,0.99
14955,1:1,1:1,,0.56
14956,3:3,3:3,,1
14957,6:6,6:6,,1
14958,2:2,2:2,,0.85
14959,7:7,7:7,,1
14960,4:4,4:4,,1
14961,1:1,1:1,,0.66
14962,4:4,4:4,,1
14963,5:5,5:5,,1
14964,4:4,4:4,,1
14965,2:2,2:2,,1
14966,4:4,4:4,,1
14967,4:4,4:4,,0.98
14968,2:2,2:2,,1
14969,3:3,3:3,,1
14970,2:2,2:2,,0.51
14971,4:4,4:4,,1
14972,4:4,4:4,,0.97
14973,7:7,7:7,,1
14974,1:1,1:1,,0.99
14975,4:4,4:4,,1
14976,2:2,2:2,,0.92
14977,4:4,4:4,,1
14978,2:2,1:1,+,0.61
14979,3:3,3:3,,1
14980,2:2,2:2,,0.89
14981,3:3,3:3,,1
14982,3:3,3:3,,1
14983,5:5,5:5,,1
14984,7:7,7:7,,1
14985,4:4,4:4,,1
14986,3:3,3:3,,1
14987,1:1,1:1,,0.59
14988,2:2,2:2,,1
14989,4:4,4:4,,1
14990,5:5,5:5,,1
14991,4:4,4:4,,1
14992,4:4,4:4,,1
14993,4:4,4:4,,1
14994,7:7,7:7,,1
14995,4:4,4:4,,1
14996,4:4,4:4,,1
14997,1:1,1:1,,0.82
14998,4:4,4:4,,1
14999,6:6,6:6,,1
15000,4:4,4:4,,1
15001,4:4,4:4,,1
15002,4:4,4:4,,0.99
15003,1:1,1:1,,0.93
15004,4:4,4:4,,1
15005,7:7,7:7,,1
15006,4:4,4:4,,0.62
15007,2:2,2:2,,0.93
15008,6:6,6:6,,0.99
15009,3:3,3:3,,1
15010,5:5,5:5,,1
15011,1:1,2:2,+,0.69
15012,3:3,3:3,,1
15013,6:6,6:6,,1
15014,4:4,4:4,,1
15015,5:5,5:5,,1
15016,3:3,3:3,,1
15017,5:5,5:5,,1
15018,1:1,1:1,,0.65
15019,4:4,4:4,,1
15020,1:1,1:1,,0.92
15021,1:1,2:2,+,0.74
15022,1:1,1:1,,0.75
15023,1:1,1:1,,0.75
15024,2:2,2:2,,0.98
15025,4:4,4:4,,1
15026,3:3,3:3,,1
15027,2:2,2:2,,0.88
15028,4:4,4:4,,1
15029,4:4,4:4,,1
15030,4:4,4:4,,1
15031,4:4,4:4,,1
15032,4:4,4:4,,1
15033,2:2,2:2,,0.99
15034,4:4,4:4,,1
15035,4:4,4:4,,1
15036,2:2,1:1,+,0.58
15037,2:2,1:1,+,0.69
15038,4:4,4:4,,1
15039,7:7,7:7,,1
15040,2:2,2:2,,0.96
15041,2:2,2:2,,0.95
15042,2:2,2:2,,0.69
15043,5:5,5:5,,1
15044,2:2,2:2,,0.99
15045,7:7,7:7,,1
15046,5:5,5:5,,1
15047,4:4,4:4,,1
15048,3:3,3:3,,1
15049,4:4,4:4,,1
15050,2:2,2:2,,1
15051,1:1,2:2,+,0.81
15052,3:3,3:3,,1
15053,2:2,2:2,,0.79
15054,2:2,2:2,,0.87
15055,4:4,4:4,,0.95
15056,5:5,5:5,,1
15057,2:2,2:2,,0.94
15058,5:5,5:5,,1
15059,1:1,1:1,,0.76
15060,3:3,3:3,,1
15061,5:5,5:5,,1
15062,2:2,2:2,,0.79
15063,1:1,1:1,,0.97
15064,4:4,4:4,,1
15065,2:2,2:2,,0.93
15066,1:1,1:1,,1
15067,3:3,3:3,,0.94
15068,5:5,5:5,,1
15069,5:5,5:5,,1
15070,4:4,4:4,,1
15071,5:5,5:5,,1
15072,2:2,2:2,,1
15073,2:2,1:1,+,0.69
15074,2:2,1:1,+,0.75
15075,2:2,2:2,,0.95
15076,4:4,4:4,,1
15077,4:4,4:4,,1
15078,4:4,4:4,,1
15079,5:5,5:5,,1
15080,2:2,2:2,,0.92
15081,3:3,3:3,,1
15082,4:4,4:4,,1
15083,2:2,2:2,,0.99
15084,1:1,1:1,,0.94
15085,3:3,3:3,,1
15086,1:1,1:1,,0.81
15087,5:5,5:5,,1
15088,4:4,4:4,,1
15089,5:5,5:5,,1
15090,4:4,4:4,,1
15091,4:4,4:4,,1
15092,5:5,5:5,,1
15093,4:4,4:4,,1
15094,2:2,2:2,,1
15095,2:2,2:2,,0.77
15096,7:7,7:7,,1
15097,3:3,3:3,,1
15098,4:4,4:4,,1
15099,2:2,1:1,+,0.52
15100,4:4,4:4,,1
15101,4:4,4:4,,1
15102,7:7,7:7,,1
15103,4:4,4:4,,1
15104,3:3,3:3,,1
15105,1:1,1:1,,0.91
15106,4:4,4:4,,1
15107,7:7,7:7,,1
15108,4:4,4:4,,1
15109,4:4,4:4,,1
15110,4:4,4:4,,0.71
15111,6:6,6:6,,1
15112,2:2,2:2,,1
15113,3:3,3:3,,1
15114,4:4,4:4,,1
15115,2:2,2:2,,0.73
15116,4:4,4:4,,1
15117,1:1,2:2,+,0.82
15118,3:3,3:3,,1
15119,3:3,3:3,,1
15120,4:4,4:4,,1
15121,4:4,4:4,,1
15122,4:4,4:4,,0.96
15123,2:2,2:2,,0.64
15124,2:2,2:2,,1
15125,2:2,2:2,,0.89
15126,4:4,4:4,,1
15127,3:3,3:3,,0.94
15128,2:2,2:2,,0.98
15129,2:2,2:2,,0.94
15130,1:1,1:1,,0.78
15131,4:4,4:4,,1
15132,4:4,4:4,,1
15133,7:7,7:7,,1
15134,4:4,4:4,,1
15135,7:7,7:7,,1
15136,4:4,4:4,,1
15137,3:3,3:3,,1
15138,2:2,2:2,,0.9
15139,4:4,4:4,,1
15140,7:7,7:7,,1
15141,5:5,5:5,,1
15142,4:4,4:4,,1
15143,3:3,3:3,,1
15144,5:5,5:5,,1
15145,4:4,4:4,,1
15146,2:2,2:2,,1
15147,4:4,4:4,,1
15148,4:4,4:4,,0.99
15149,4:4,4:4,,1
15150,5:5,5:5,,1
15151,4:4,4:4,,1
15152,4:4,4:4,,1
15153,2:2,2:2,,1
15154,5:5,5:5,,1
15155,4:4,4:4,,0.99
15156,3:3,3:3,,0.88
15157,4:4,4:4,,1
15158,4:4,4:4,,1
15159,1:1,1:1,,0.84
15160,1:1,1:1,,0.61
15161,1:1,2:2,+,0.93
15162,6:6,6:6,,0.81
15163,4:4,4:4,,1
15164,2:2,2:2,,0.95
15165,2:2,1:1,+,0.5
15166,3:3,3:3,,1
15167,4:4,4:4,,1
15168,4:4,4:4,,1
15169,5:5,5:5,,1
15170,4:4,4:4,,1
15171,3:3,3:3,,1
15172,2:2,2:2,,1
15173,4:4,4:4,,1
15174,7:7,7:7,,1
15175,1:1,1:1,,0.95
15176,7:7,7:7,,1
15177,5:5,5:5,,1
15178,7:7,7:7,,1
15179,2:2,1:1,+,0.69
15180,4:4,4:4,,1
15181,4:4,4:4,,1
15182,3:3,3:3,,0.68
15183,4:4,4:4,,1
15184,2:2,2:2,,0.98
15185,4:4,4:4,,1
15186,5:5,5:5,,1
15187,4:4,4:4,,1
15188,4:4,4:4,,1
15189,1:1,2:2,+,0.7
15190,4:4,4:4,,0.99
15191,1:1,1:1,,0.82
15192,3:3,3:3,,1
15193,2:2,2:2,,0.99
15194,3:3,3:3,,1
15195,4:4,4:4,,1
15196,3:3,3:3,,1
15197,2:2,2:2,,0.8
15198,3:3,3:3,,1
15199,5:5,5:5,,1
15200,2:2,2:2,,0.91
15201,2:2,1:1,+,0.76
15202,2:2,2:2,,0.95
15203,4:4,4:4,,1
15204,2:2,1:1,+,0.74
15205,1:1,1:1,,0.72
15206,4:4,4:4,,1
15207,2:2,2:2,,0.92
15208,4:4,4:4,,1
15209,2:2,2:2,,0.93
15210,5:5,5:5,,1
15211,4:4,4:4,,1
15212,4:4,4:4,,1
15213,6:6,6:6,,1
15214,1:1,1:1,,0.54
15215,1:1,1:1,,0.79
15216,4:4,4:4,,1
15217,2:2,1:1,+,0.59
15218,4:4,4:4,,1
15219,4:4,4:4,,1
15220,2:2,2:2,,1
15221,4:4,4:4,,1
15222,3:3,3:3,,1
15223,3:3,3:3,,1
15224,3:3,3:3,,0.9
15225,2:2,2:2,,0.99
15226,1:1,2:2,+,0.61
15227,4:4,4:4,,1
15228,3:3,3:3,,0.97
15229,5:5,5:5,,1
15230,4:4,4:4,,1
15231,2:2,2:2,,0.88
15232,5:5,5:5,,1
15233,1:1,1:1,,0.82
15234,2:2,2:2,,0.88
15235,5:5,5:5,,1
15236,6:6,6:6,,0.99
15237,6:6,6:6,,1
15238,4:4,4:4,,1
15239,4:4,4:4,,1
15240,3:3,3:3,,0.99
15241,4:4,4:4,,1
15242,2:2,2:2,,0.72
15243,1:1,2:2,+,0.55
15244,4:4,4:4,,1
15245,2:2,2:2,,0.97
15246,4:4,4:4,,1
15247,3:3,3:3,,0.93
15248,3:3,3:3,,1
15249,6:6,6:6,,1
15250,4:4,4:4,,1
15251,2:2,2:2,,0.85
15252,3:3,3:3,,1
15253,1:1,1:1,,0.7
15254,2:2,2:2,,1
15255,1:1,1:1,,0.85
15256,7:7,7:7,,1
15257,1:1,1:1,,0.99
15258,2:2,2:2,,0.99
15259,4:4,4:4,,1
15260,2:2,1:1,+,0.73
15261,4:4,4:4,,0.99
15262,4:4,4:4,,1
15263,4:4,4:4,,1
15264,4:4,4:4,,1
15265,2:2,2:2,,1
15266,3:3,3:3,,1
15267,4:4,4:4,,1
15268,5:5,5:5,,1
15269,7:7,7:7,,1
15270,5:5,5:5,,1
15271,5:5,5:5,,1
15272,2:2,2:2,,0.91
15273,1:1,1:1,,0.99
15274,5:5,5:5,,1
15275,2:2,2:2,,0.91
15276,2:2,1:1,+,0.52
15277,4:4,4:4,,1
15278,3:3,3:3,,1
15279,3:3,3:3,,1
15280,4:4,4:4,,1
15281,1:1,1:1,,0.93
15282,5:5,5:5,,1
15283,1:1,1:1,,0.8
15284,2:2,2:2,,0.97
15285,4:4,4:4,,1
15286,4:4,4:4,,1
15287,4:4,4:4,,1
15288,4:4,4:4,,1
15289,3:3,3:3,,1
15290,3:3,3:3,,1
15291,7:7,7:7,,1
15292,4:4,4:4,,1
15293,7:7,7:7,,1
15294,4:4,4:4,,1
15295,2:2,2:2,,0.92
15296,4:4,4:4,,1
15297,2:2,2:2,,0.98
15298,1:1,1:1,,0.57
15299,3:3,3:3,,1
15300,4:4,4:4,,1
15301,2:2,2:2,,1
15302,4:4,4:4,,1
15303,4:4,4:4,,1
15304,1:1,2:2,+,0.56
15305,4:4,4:4,,1
15306,4:4,4:4,,1
15307,6:6,6:6,,1
15308,4:4,4:4,,1
15309,6:6,6:6,,0.94
15310,4:4,4:4,,1
15311,1:1,2:2,+,0.71
15312,5:5,5:5,,1
15313,2:2,2:2,,0.74
15314,5:5,5:5,,1
15315,2:2,2:2,,0.97
15316,2:2,2:2,,0.89
15317,2:2,2:2,,1
15318,1:1,1:1,,0.97
15319,3:3,3:3,,1
15320,4:4,4:4,,1
15321,2:2,2:2,,0.54
15322,3:3,3:3,,1
15323,2:2,2:2,,0.66
15324,4:4,4:4,,1
15325,6:6,6:6,,1
15326,1:1,1:1,,0.75
15327,4:4,4:4,,1
15328,4:4,4:4,,1
15329,1:1,1:1,,1
15330,4:4,4:4,,0.98
15331,1:1,1:1,,0.67
15332,2:2,2:2,,0.93
15333,1:1,1:1,,0.9
15334,2:2,2:2,,0.92
15335,1:1,2:2,+,0.65
15336,4:4,4:4,,1
15337,4:4,4:4,,1
15338,2:2,2:2,,0.84
15339,2:2,2:2,,0.8
15340,2:2,1:1,+,0.78
15341,6:6,6:6,,1
15342,2:2,2:2,,0.94
15343,7:7,7:7,,1
15344,4:4,3:3,+,0.74
15345,2:2,2:2,,0.87
15346,3:3,3:3,,1
15347,1:1,2:2,+,0.81
15348,4:4,4:4,,1
15349,4:4,4:4,,1
15350,6:6,6:6,,1
15351,4:4,4:4,,1
15352,1:1,1:1,,0.98
15353,5:5,5:5,,1
15354,2:2,2:2,,0.95
15355,4:4,4:4,,1
15356,2:2,2:2,,1
15357,1:1,1:1,,1
15358,1:1,1:1,,0.67
15359,7:7,7:7,,1
15360,6:6,6:6,,1
15361,2:2,2:2,,0.95
15362,4:4,4:4,,1
15363,3:3,3:3,,1
15364,4:4,4:4,,0.99
15365,4:4,4:4,,1
15366,4:4,4:4,,1
15367,1:1,1:1,,0.61
15368,4:4,4:4,,0.63
15369,3:3,3:3,,1
15370,1:1,1:1,,0.68
15371,4:4,4:4,,1
15372,1:1,1:1,,0.73
15373,2:2,2:2,,0.96
15374,7:7,7:7,,1
15375,7:7,7:7,,1
15376,3:3,3:3,,1
15377,5:5,5:5,,1
15378,2:2,2:2,,0.98
15379,6:6,6:6,,1
15380,4:4,4:4,,1
15381,2:2,2:2,,0.79
15382,2:2,2:2,,0.94
15383,2:2,2:2,,0.98
15384,3:3,3:3,,1
15385,2:2,2:2,,0.99
15386,2:2,2:2,,0.62
15387,2:2,2:2,,0.94
15388,4:4,4:4,,0.99
15389,5:5,5:5,,1
15390,5:5,5:5,,1
15391,6:6,6:6,,1
15392,2:2,2:2,,0.99
15393,4:4,4:4,,1
15394,7:7,7:7,,0.58
15395,1:1,1:1,,0.59
15396,4:4,4:4,,1
15397,3:3,3:3,,1
15398,4:4,4:4,,1
15399,4:4,4:4,,1
15400,4:4,4:4,,0.96
15401,2:2,2:2,,0.81
15402,5:5,5:5,,1
15403,2:2,2:2,,0.92
15404,3:3,3:3,,1
15405,1:1,1:1,,0.82
15406,4:4,4:4,,0.99
15407,7:7,7:7,,1
15408,4:4,4:4,,1
15409,4:4,4:4,,1
15410,4:4,4:4,,1
15411,4:4,4:4,,1
15412,2:2,2:2,,0.95
15413,4:4,4:4,,1
15414,2:2,2:2,,0.77
15415,3:3,3:3,,1
15416,2:2,1:1,+,0.6
15417,3:3,3:3,,1
15418,2:2,2:2,,0.89
15419,2:2,2:2,,0.99
15420,3:3,3:3,,1
15421,4:4,4:4,,1
15422,4:4,4:4,,1
15423,7:7,7:7,,1
15424,2:2,2:2,,0.99
15425,3:3,3:3,,1
15426,2:2,1:1,+,0.64
15427,7:7,7:7,,1
15428,4:4,4:4,,1
15429,5:5,5:5,,1
15430,1:1,1:1,,0.83
15431,7:7,7:7,,1
15432,5:5,5:5,,1
15433,5:5,5:5,,1
15434,6:6,6:6,,1
15435,2:2,2:2,,0.77
15436,4:4,4:4,,1
15437,4:4,4:4,,0.98
15438,5:5,5:5,,1
15439,5:5,5:5,,1
15440,4:4,4:4,,1
15441,2:2,2:2,,0.98
15442,4:4,4:4,,1
15443,1:1,1:1,,0.75
15444,3:3,3:3,,0.99
15445,1:1,1:1,,0.64
15446,7:7,7:7,,1
15447,2:2,2:2,,0.92
15448,4:4,4:4,,0.99
15449,1:1,2:2,+,0.55
15450,2:2,2:2,,0.91
15451,5:5,5:5,,1
15452,5:5,5:5,,0.91
15453,2:2,2:2,,0.98
15454,4:4,4:4,,1
15455,4:4,4:4,,1
15456,2:2,1:1,+,0.89
15457,1:1,1:1,,1
15458,2:2,2:2,,0.98
15459,3:3,3:3,,1
15460,1:1,1:1,,0.93
15461,5:5,5:5,,1
15462,5:5,5:5,,1
15463,2:2,2:2,,0.97
15464,4:4,4:4,,1
15465,4:4,4:4,,0.99
15466,1:1,1:1,,0.58
15467,5:5,5:5,,1
15468,2:2,2:2,,0.97
15469,4:4,4:4,,1
15470,3:3,3:3,,1
15471,1:1,1:1,,0.83
15472,4:4,4:4,,1
15473,1:1,1:1,,0.77
15474,5:5,5:5,,1
15475,2:2,2:2,,0.78
15476,4:4,4:4,,1
15477,2:2,2:2,,0.99
15478,3:3,3:3,,1
15479,4:4,4:4,,1
15480,1:1,1:1,,0.91
15481,1:1,1:1,,0.52
15482,4:4,4:4,,1
15483,2:2,2:2,,0.99
15484,4:4,4:4,,1
15485,2:2,2:2,,0.99
15486,4:4,4:4,,1
15487,1:1,1:1,,0.7
15488,1:1,2:2,+,0.62
15489,4:4,4:4,,1
15490,2:2,2:2,,1
15491,6:6,6:6,,0.98
15492,3:3,3:3,,1
15493,1:1,2:2,+,0.7
15494,2:2,2:2,,0.99
15495,2:2,2:2,,0.86
15496,5:5,5:5,,1
15497,1:1,1:1,,1
15498,6:6,6:6,,1
15499,4:4,4:4,,1
15500,3:3,3:3,,1
15501,3:3,3:3,,1
15502,4:4,4:4,,1
15503,7:7,7:7,,1
15504,1:1,2:2,+,0.63
15505,2:2,2:2,,0.98
15506,4:4,4:4,,0.98
15507,4:4,4:4,,1
15508,2:2,2:2,,0.92
15509,4:4,4:4,,1
15510,2:2,2:2,,0.99
15511,1:1,1:1,,0.74
15512,7:7,7:7,,0.98
15513,4:4,4:4,,1
15514,5:5,5:5,,1
15515,7:7,7:7,,1
15516,1:1,1:1,,0.94
15517,5:5,5:5,,1
15518,4:4,4:4,,1
15519,4:4,4:4,,1
15520,4:4,4:4,,0.91
15521,4:4,4:4,,1
15522,2:2,2:2,,0.89
15523,2:2,2:2,,0.82
15524,3:3,3:3,,1
15525,4:4,4:4,,1
15526,5:5,5:5,,1
15527,4:4,4:4,,1
15528,1:1,1:1,,0.69
15529,1:1,1:1,,0.77
15530,1:1,1:1,,1
15531,2:2,2:2,,0.99
15532,6:6,6:6,,1
15533,3:3,3:3,,1
15534,4:4,4:4,,1
15535,1:1,1:1,,0.98
15536,4:4,4:4,,1
15537,3:3,3:3,,1
15538,4:4,4:4,,0.97
15539,4:4,4:4,,1
15540,3:3,3:3,,0.93
15541,1:1,1:1,,0.59
15542,4:4,4:4,,1
15543,2:2,2:2,,1
15544,2:2,2:2,,0.84
15545,5:5,5:5,,1
15546,4:4,4:4,,1
15547,4:4,4:4,,1
15548,1:1,2:2,+,0.73
15549,4:4,4:4,,1
15550,1:1,1:1,,0.61
15551,2:2,1:1,+,0.58
15552,4:4,4:4,,1
15553,7:7,7:7,,0.99
15554,4:4,4:4,,0.94
15555,5:5,5:5,,1
15556,6:6,6:6,,1
15557,1:1,1:1,,0.86
15558,7:7,7:7,,1
15559,4:4,4:4,,1
15560,4:4,4:4,,1
15561,7:7,7:7,,1
15562,6:6,6:6,,1
15563,4:4,4:4,,1
15564,5:5,5:5,,1
15565,7:7,7:7,,1
15566,2:2,2:2,,0.94
15567,6:6,6:6,,1
15568,5:5,5:5,,1
15569,1:1,1:1,,0.83
15570,4:4,4:4,,1
15571,4:4,4:4,,1
15572,2:2,2:2,,1
15573,1:1,1:1,,0.93
15574,4:4,4:4,,1
15575,4:4,4:4,,0.91
15576,1:1,1:1,,0.96
15577,1:1,2:2,+,0.74
15578,1:1,1:1,,0.64
15579,2:2,2:2,,0.95
15580,2:2,2:2,,0.9
15581,5:5,5:5,,1
15582,4:4,4:4,,1
15583,1:1,1:1,,0.89
15584,4:4,4:4,,1
15585,4:4,4:4,,1
15586,3:3,3:3,,1
15587,3:3,3:3,,0.99
15588,5:5,5:5,,1
15589,5:5,5:5,,1
15590,4:4,4:4,,0.99
15591,5:5,5:5,,1
15592,3:3,3:3,,1
15593,3:3,3:3,,1
15594,3:3,3:3,,1
15595,5:5,5:5,,1
15596,1:1,1:1,,0.62
15597,2:2,2:2,,0.97
15598,4:4,4:4,,1
15599,1:1,1:1,,0.69
15600,2:2,2:2,,0.94
15601,7:7,7:7,,1
15602,1:1,1:1,,0.74
15603,2:2,2:2,,0.96
15604,4:4,4:4,,1
15605,3:3,3:3,,1
15606,4:4,4:4,,1
15607,4:4,4:4,,1
15608,5:5,5:5,,1
15609,3:3,3:3,,1
15610,3:3,3:3,,1
15611,4:4,4:4,,0.99
15612,2:2,1:1,+,0.73
15613,6:6,6:6,,1
15614,4:4,4:4,,1
15615,1:1,2:2,+,0.76
15616,1:1,1:1,,0.65
15617,1:1,1:1,,0.88
15618,5:5,5:5,,1
15619,4:4,4:4,,1
15620,2:2,2:2,,0.9
15621,4:4,4:4,,1
15622,5:5,5:5,,1
15623,1:1,2:2,+,0.93
15624,2:2,2:2,,0.89
15625,4:4,4:4,,1
15626,2:2,2:2,,0.85
15627,4:4,4:4,,1
15628,1:1,1:1,,0.89
15629,7:7,7:7,,1
15630,2:2,2:2,,0.99
15631,5:5,5:5,,1
15632,4:4,4:4,,1
15633,4:4,4:4,,1
15634,4:4,4:4,,0.99
15635,1:1,1:1,,0.97
15636,4:4,4:4,,1
15637,3:3,3:3,,1
15638,3:3,3:3,,1
